No,비고,교과목코드,교과목명,강좌번호,이수구분,학점,주야,강의시간,제한인원,신청인원,외국인신청인원,국내교류학생,개설상위,개설학과,관리학과,교수직급,교수명,대표교수,대표교수명,강의실,특수교과목,과목영역,사이버강좌구분,강의언어,타과제한여부,주야교차가능여부,분반,타교생제한여부,구분,이론,실습
852,,100975,삶의윤리학,11011,교양필수,2,주간,월(6 ~ 7),40,40,1,0,교양대학,교양대학,인문사회교양학부,강사(전업),정지훈,20773,정지훈,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
853,,100975,삶의윤리학,11012,교양필수,2,주간,월(8 ~ 9),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),정지훈,20773,정지훈,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
854,,100975,삶의윤리학,11013,교양필수,2,주간,수(6 ~ 7),40,39,2,0,교양대학,교양대학,인문사회교양학부,강사(전업),정지훈,20773,정지훈,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
855,,100975,삶의윤리학,11014,교양필수,2,주간,수(8 ~ 9),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),정지훈,20773,정지훈,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
856,,100975,삶의윤리학,11015,교양필수,2,주간,금(1 ~ 2),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),조명동,20831,조명동,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
857,,100975,삶의윤리학,11016,교양필수,2,주간,금(3 ~ 4),40,41,1,0,교양대학,교양대학,인문사회교양학부,강사(전업),조명동,20831,조명동,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
858,,100975,삶의윤리학,11017,교양필수,2,주간,금(6 ~ 7),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),조명동,20831,조명동,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
859,,100975,삶의윤리학,11018,교양필수,2,주간,금(8 ~ 9),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),조명동,20831,조명동,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
860,,100975,삶의윤리학,11019,교양필수,2,주간,금(1 ~ 2),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),강은아,20419,강은아,어의관-311 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
861,,100975,삶의윤리학,11020,교양필수,2,주간,금(3 ~ 4),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),강은아,20419,강은아,어의관-311 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
862,,100975,삶의윤리학,11021,교양필수,2,주간,금(6 ~ 7),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),강은아,20419,강은아,어의관-311 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
863,,100975,삶의윤리학,11022,교양필수,2,주간,금(8 ~ 9),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),강은아,20419,강은아,어의관-311 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
864,,100975,삶의윤리학,11023,교양필수,2,주간,목(1 ~ 2),40,39,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),이선희,20888,이선희,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
865,,100975,삶의윤리학,11024,교양필수,2,주간,목(3 ~ 4),40,39,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),이선희,20888,이선희,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
866,,100975,삶의윤리학,11025,교양필수,2,주간,목(6 ~ 7),40,40,2,0,교양대학,교양대학,인문사회교양학부,강사(전업),이선희,20888,이선희,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
867,,100975,삶의윤리학,11026,교양필수,2,주간,목(8 ~ 9),40,38,1,0,교양대학,교양대학,인문사회교양학부,강사(전업),이선희,20888,이선희,어의관-111 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
868,,100975,삶의윤리학,11027,교양필수,2,주간,수(1 ~ 2),40,40,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),김슬기,20887,김슬기,어의관-204 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
869,,100975,삶의윤리학,11028,교양필수,2,주간,수(3 ~ 4),40,39,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),김슬기,20887,김슬기,어의관-204 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
870,,100975,삶의윤리학,11029,교양필수,2,주간,수(6 ~ 7),40,40,1,0,교양대학,교양대학,인문사회교양학부,강사(전업),김슬기,20887,김슬기,어의관-204 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
871,,100975,삶의윤리학,11030,교양필수,2,주간,수(8 ~ 9),40,41,0,0,교양대학,교양대학,인문사회교양학부,강사(전업),김슬기,20887,김슬기,어의관-204 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
872,,100977,인간과공동체,11001,교양필수,2,주간,화(11 ~ 12),39,37,0,0,교양대학,교양대학,인문사회교양학부,교수,고은강,02416,고은강,어의관-506 ,,"택1, 공통필수 윤리역량",일반강좌,한국어전용,N,N,1101,Y,이론,2,0
873,외국인 전용 영어 강좌,100978,창의적사고,11001,교양필수,2,주간,월(5 ~ 6),40,9,8,0,교양대학,교양대학,융합교양학부,조교수,유혜종,02647,유혜종,어의관-302 ,,공통필수,일반강좌,모듈강좌(M),N,Y,1101,Y,이론,2,0
874,,100978,창의적사고,11002,교양필수,2,주간,화(5 ~ 6),40,39,0,0,교양대학,교양대학,융합교양학부,조교수,유혜종,02647,유혜종,어의관-302 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
875,,100978,창의적사고,11003,교양필수,2,주간,화(8 ~ 9),40,39,1,0,교양대학,교양대학,융합교양학부,조교수,유혜종,02647,유혜종,어의관-302 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
876,,100978,창의적사고,11004,교양필수,2,주간,월(3 ~ 4),40,40,4,0,교양대학,교양대학,융합교양학부,강사(전업),김소연,20870,김소연,어의관-304 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
877,,100978,창의적사고,11005,교양필수,2,주간,월(6 ~ 7),40,39,0,0,교양대학,교양대학,융합교양학부,강사(전업),김소연,20870,김소연,어의관-304 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
878,,100978,창의적사고,11006,교양필수,2,주간,월(8 ~ 9),40,38,0,0,교양대학,교양대학,융합교양학부,강사(전업),김소연,20870,김소연,어의관-304 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
879,,100978,창의적사고,11007,교양필수,2,주간,월(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(비전업),박상준,20766,박상준,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
880,,100978,창의적사고,11008,교양필수,2,주간,월(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(비전업),박상준,20766,박상준,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
881,,100978,창의적사고,11009,교양필수,2,주간,월(8 ~ 9),40,40,0,0,교양대학,교양대학,융합교양학부,강사(비전업),박상준,20766,박상준,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
882,,100978,창의적사고,11010,교양필수,2,주간,화(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),성찬경,20886,성찬경,어의관-213 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
883,,100978,창의적사고,11011,교양필수,2,주간,화(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),성찬경,20886,성찬경,어의관-213 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
884,,100978,창의적사고,11012,교양필수,2,주간,화(8 ~ 9),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),성찬경,20886,성찬경,어의관-213 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
885,,100978,창의적사고,11013,교양필수,2,주간,화(1 ~ 2),40,37,1,0,교양대학,교양대학,융합교양학부,강사(전업),이진실,20742,이진실,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
886,,100978,창의적사고,11014,교양필수,2,주간,화(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),이진실,20742,이진실,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
887,,100978,창의적사고,11015,교양필수,2,주간,화(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),이진실,20742,이진실,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
888,,100978,창의적사고,11016,교양필수,2,주간,수(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),김영범,20829,김영범,다빈치관-106 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
889,,100978,창의적사고,11017,교양필수,2,주간,수(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),김영범,20829,김영범,다빈치관-106 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
890,,100978,창의적사고,11018,교양필수,2,주간,수(8 ~ 9),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),김영범,20829,김영범,다빈치관-106 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
891,,100978,창의적사고,11019,교양필수,2,주간,수(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(비전업),김정민,20765,김정민,다빈치관-107 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
892,,100978,창의적사고,11020,교양필수,2,주간,수(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(비전업),김정민,20765,김정민,다빈치관-107 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
893,,100978,창의적사고,11021,교양필수,2,주간,수(8 ~ 9),40,40,0,0,교양대학,교양대학,융합교양학부,강사(비전업),김정민,20765,김정민,다빈치관-107 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
894,,100978,창의적사고,11022,교양필수,2,주간,수(1 ~ 2),40,39,0,0,교양대학,교양대학,융합교양학부,강사(전업),장봄,20412,장봄,어의관-303 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
895,,100978,창의적사고,11023,교양필수,2,주간,수(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),장봄,20412,장봄,어의관-303 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
896,,100978,창의적사고,11024,교양필수,2,주간,수(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),장봄,20412,장봄,어의관-303 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
897,,100978,창의적사고,11025,교양필수,2,주간,목(3 ~ 4),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),황연주,20417,황연주,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
898,,100978,창의적사고,11026,교양필수,2,주간,목(6 ~ 7),40,39,0,0,교양대학,교양대학,융합교양학부,강사(전업),황연주,20417,황연주,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
899,,100978,창의적사고,11027,교양필수,2,주간,목(8 ~ 9),40,39,1,0,교양대학,교양대학,융합교양학부,강사(전업),황연주,20417,황연주,다빈치관-219 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
900,,100978,창의적사고,11028,교양필수,2,주간,목(3 ~ 4),40,41,0,0,교양대학,교양대학,융합교양학부,강사(전업),안은희,20632,안은희,다빈치관-105 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
901,,100978,창의적사고,11029,교양필수,2,주간,목(6 ~ 7),40,40,0,0,교양대학,교양대학,융합교양학부,강사(전업),안은희,20632,안은희,다빈치관-105 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
902,,100978,창의적사고,11030,교양필수,2,주간,목(8 ~ 9),40,37,1,0,교양대학,교양대학,융합교양학부,강사(전업),안은희,20632,안은희,다빈치관-105 ,,공통필수,일반강좌,한국어전용,N,Y,1101,N,이론,2,0
903,,101032,취창업진로설계,11001,교양필수,1,주간,월(5),115,116,2,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,다빈치관-B001 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
904,,101032,취창업진로설계,11002,교양필수,1,주간,수(5),100,101,0,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
905,,101032,취창업진로설계,11003,교양필수,1,주간,금(1),155,154,6,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,무궁관-911 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
906,,101032,취창업진로설계,11004,교양필수,1,주간,월(6),115,117,0,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,다빈치관-B001 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
907,,101032,취창업진로설계,11005,교양필수,1,주간,월(9),116,118,0,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,다빈치관-B001 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
908,,101032,취창업진로설계,11006,교양필수,1,주간,화(1),115,114,5,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,다빈치관-B001 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
909,,101032,취창업진로설계,11007,교양필수,1,주간,금(4),116,118,1,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,Techno Cube(테크노 큐브)-405 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
910,,101032,취창업진로설계,11008,교양필수,1,주간,월(7),115,118,0,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,다빈치관-B001 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
911,,101032,취창업진로설계,11009,교양필수,1,주간,화(5),100,104,4,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
912,,101032,취창업진로설계,11010,교양필수,1,주간,수(3),100,102,1,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
913,,101032,취창업진로설계,11011,교양필수,1,주간,목(5),100,103,1,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
914,,101032,취창업진로설계,11012,교양필수,1,주간,금(6),100,104,2,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
915,,101032,취창업진로설계,11013,교양필수,1,주간,화(2),115,116,0,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,다빈치관-B001 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
916,,101032,취창업진로설계,11014,교양필수,1,주간,목(3),100,100,2,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
917,,101032,취창업진로설계,11015,교양필수,1,주간,금(8),100,100,1,0,교양대학,교양대학,현장실습지원센터,"초빙교수, 기금부교수","김효순, 안민홍",08593,김효순,상상관-108 ,취업과진로,공통필수,일반강좌,한국어전용,N,N,1101,Y,이론,1,0
